0.0711152882205397,-0.0034461152882272472,-0.20902700702924903,-0.12282648908620786,-0.3249879634087165,0.3618199325950968,-0.218690702087315,0.40749525616695337,-0.051470588235247305
-0.136585365853648,-0.01626016260166807,-0.4358465608465849,-0.434523809523796,-0.013471177944893498,-0.16196741854636798,-0.06473079249838065,-0.43224440411373166,-0.36278195488728215
-5.844535359074143E-4,-0.07656341320864612,0.18867924528302638,-0.018867924528308322,0.15599730458222894,0.05896226415097772,0.29310344827587187,-0.09113300492612098,-0.11212121212122383
0.18867924528302638,-0.018867924528308322,0.15599730458222894,0.05896226415097772,0.29310344827587187,-0.09113300492612098,-0.11212121212122383,-0.007407407407413302,-0.23371647509566174
0.15599730458222894,0.05896226415097772,0.29310344827587187,-0.09113300492612098,-0.11212121212122383,-0.007407407407413302,-0.23371647509566174,-0.023627075351200233,0.07077922077922949
-0.30692640692643636,-0.04329004329002828,-0.21154598825830817,-0.09784735812138479,-0.09854497354496061,0.06944444444445708,0.36111998296598813,0.038539337804735396,-0.12012195121951663
0.027007029226780332,-0.3407325194228292,-0.1730769230769056,-0.018461538461508553,0.22657952069715748,0.20806100217868106,0.32156862745100057,0.32823529411763275,-0.009230769230839542
-0.1730769230769056,-0.018461538461508553,0.22657952069715748,0.20806100217868106,0.32156862745100057,0.32823529411763275,-0.009230769230839542,-0.06769230769231172,0.060000000000002274
0.1689655172413893,0.586781609195441,-0.11851851851852757,0.3499999999999659,-0.13665389527457705,-0.143678160919535,0.08850574712644743,-0.25632183908044226,-0.22146892655368333
-0.11129032258065763,0.041397849462384784,0.06451612903225623,-0.08064516129030608,0.16820276497696796,0.20353302611363233,0.2901098901099317,0.2652014652015282,0.1384615384615131
-0.023584905660413824,-0.009796806966633653,0.3207547169811278,0.056603773584910755,0.27635960044403873,-0.07584165741768345,-0.1119909502262999,-0.02865761689290025,-0.1233031674207723
0.3207547169811278,0.056603773584910755,0.27635960044403873,-0.07584165741768345,-0.1119909502262999,-0.02865761689290025,-0.1233031674207723,0.009049773755648971,0.11653718091011456
0.27635960044403873,-0.07584165741768345,-0.1119909502262999,-0.02865761689290025,-0.1233031674207723,0.009049773755648971,0.11653718091011456,0.004069552349250216,0.20408163265301482
-0.18763009217963145,-0.3027059173357145,-0.19833482010108128,-0.04817127564675161,0.15444862155385408,0.31390977443609813,0.20319303338175132,0.019956458635732588,-0.2692307692307736
-0.3508771929824661,-0.06421714664017486,-0.14285714285722406,-0.013477088948789628,0.17922077922082735,-0.007792207792206796,-0.01784511784512688,0.08451178451177555,0.47239057239062276
-0.5424317617864745,-0.7625310173697244,-0.3363095238095184,-0.4200680272108741,-0.19841269841271014,-0.18178382464097353,-0.1485260770974719,-0.14474678760393545,-0.199335548172769
-0.3363095238095184,-0.4200680272108741,-0.19841269841271014,-0.18178382464097353,-0.1485260770974719,-0.14474678760393545,-0.199335548172769,0.11461794019930949,0.06660719595600995
